start_time,match_id,account_id,player_slot,is_radiant,team_id,win,fantasy_role,prev_match_time,rest_days,matches_last_7_days
2025-10-19 16:50:42+00:00,8519213598,254646105,1,True,8893663,True,,2025-10-19 14:11:25+00:00,0.11061342592592592,1.0
2025-10-19 16:50:42+00:00,8519213598,1103722907,128,False,9819040,False,,2025-10-19 15:27:19+00:00,0.05790509259259259,1.0
2025-10-19 16:50:42+00:00,8519213598,169126302,130,False,9819040,False,,2025-10-19 15:27:19+00:00,0.05790509259259259,1.0
2025-10-19 17:48:17+00:00,8519305960,846396765,4,True,9773195,True,,2025-10-19 17:07:19+00:00,0.028449074074074075,9.0
2025-10-19 17:48:17+00:00,8519305960,1674492970,0,True,9773195,True,,2025-10-19 17:07:19+00:00,0.028449074074074075,15.0
2025-10-19 18:24:40+00:00,8519362546,423953999,0,True,9800464,False,,,30.0,0.0
2025-10-19 19:17:39+00:00,8519438810,1140866451,130,False,9823250,False,,2025-10-19 18:24:40+00:00,0.03679398148148148,2.0
2025-10-19 20:17:22+00:00,8519513687,122562329,131,False,9698717,True,,,30.0,0.0
2025-10-19 20:50:03+00:00,8519549155,205630113,3,True,9768472,True,,2025-10-19 19:59:35+00:00,0.0350462962962963,12.0
2025-10-19 20:50:03+00:00,8519549155,1214283479,129,False,9928428,False,,2025-10-19 19:59:35+00:00,0.0350462962962963,6.0
2025-10-20 10:31:04+00:00,8520119078,331999484,128,False,9098294,True,,2025-10-20 09:07:40+00:00,0.057916666666666665,12.0
2025-10-20 10:44:25+00:00,8520132524,206379758,128,False,9894868,False,1.0,2025-10-20 09:58:53+00:00,0.03162037037037037,3.0
2025-10-20 10:44:25+00:00,8520132524,100708765,131,False,9894868,False,,2025-10-20 09:58:53+00:00,0.03162037037037037,3.0
2025-10-20 11:12:57+00:00,8520159923,891566317,128,False,8494848,False,,2025-10-20 10:17:50+00:00,0.03827546296296296,7.0
2025-10-20 12:48:22+00:00,8520288477,1868210186,131,False,9820361,False,,2025-10-20 12:11:43+00:00,0.025451388888888888,7.0
2025-10-20 12:48:22+00:00,8520288477,1829839317,3,True,9729268,True,,2025-10-20 12:11:43+00:00,0.025451388888888888,4.0
2025-10-20 19:22:57+00:00,8520903410,299776991,0,True,7777322,True,,,30.0,0.0
2025-10-20 19:22:57+00:00,8520903410,1516871818,4,True,7777322,True,,,30.0,0.0
2025-10-21 06:49:28+00:00,8521367919,78891550,4,True,9499402,False,2.0,2025-10-21 05:58:44+00:00,0.03523148148148148,13.0
2025-10-21 06:49:28+00:00,8521367919,144048558,1,True,9499402,False,2.0,2025-10-21 05:58:44+00:00,0.03523148148148148,13.0
2025-10-21 07:30:14+00:00,8521395762,1000681260,132,False,9855297,True,,2025-10-21 06:28:23+00:00,0.042951388888888886,6.0
2025-10-21 07:30:14+00:00,8521395762,307331749,2,True,9813102,False,,2025-10-21 06:28:23+00:00,0.042951388888888886,1.0
2025-10-21 12:11:41+00:00,8521659275,300991234,2,True,9894868,False,,2025-10-21 11:02:45+00:00,0.04787037037037037,2.0
2025-10-21 12:11:41+00:00,8521659275,134683396,0,True,9894868,False,1.0,2025-10-21 11:02:45+00:00,0.04787037037037037,2.0
2025-10-21 12:11:41+00:00,8521659275,247134320,4,True,9894868,False,,2025-10-21 11:02:45+00:00,0.04787037037037037,6.0
2025-10-21 12:11:41+00:00,8521659275,254710104,128,False,9885315,True,,2025-10-21 10:40:47+00:00,0.063125,2.0
2025-10-21 12:52:22+00:00,8521719394,374131524,0,True,9444076,False,,2025-10-21 08:53:22+00:00,0.16597222222222222,6.0
2025-10-21 12:52:22+00:00,8521719394,340135526,2,True,9444076,False,,2025-10-21 08:53:22+00:00,0.16597222222222222,6.0
2025-10-21 13:09:17+00:00,8521742467,194800812,3,True,9820361,False,,2025-10-21 12:07:00+00:00,0.04325231481481481,22.0
2025-10-21 14:25:22+00:00,8521873567,295590968,2,True,9928428,True,2.0,2025-10-21 13:27:50+00:00,0.03995370370370371,11.0
2025-10-21 14:25:22+00:00,8521873567,1073591245,3,True,9928428,True,,2025-10-21 13:27:50+00:00,0.03995370370370371,2.0
2025-10-21 14:25:22+00:00,8521873567,113923026,132,False,9828921,False,,2025-10-21 13:27:50+00:00,0.03995370370370371,18.0
